id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
1283,"[1, 2, 3, 4, 5]","[60, 62, 43, 69, 14]",248,1283,6,4
1284,"[1, 2, 3, 4, 5]","[78, 18, 43, 49, 88]",276,1284,6,4
1285,"[1, 2, 3, 4, 5]","[57, 53, 11, 71, 22]",214,1285,6,4
1286,"[1, 2, 3, 4, 5]","[84, 45, 55, 42, 22]",248,1286,6,4
1287,"[1, 2, 3, 4, 5]","[88, 64, 70, 33, 42]",297,1287,6,4
1288,"[1, 2, 3, 4, 5]","[29, 28, 71, 83, 39]",250,1288,6,4
1289,"[1, 2, 3, 4, 5]","[11, 11, 28, 29, 55]",134,1289,6,4
1290,"[1, 2, 3, 4, 5]","[20, 78, 99, 96, 80]",373,1290,6,4
1291,"[1, 2, 3, 4, 5]","[72, 92, 42, 55, 39]",300,1291,6,5
1292,"[1, 2, 3, 4, 5]","[75, 66, 42, 46, 88]",317,1292,6,5
1293,"[1, 2, 3, 4, 5]","[80, 40, 42, 79, 22]",263,1293,6,5
1294,"[1, 2, 3, 4, 5]","[67, 46, 71, 29, 97]",310,1294,6,5
1295,"[1, 2, 3, 4, 5]","[13, 94, 92, 11, 93]",303,1295,6,5
1296,"[1, 2, 3, 4, 5]","[93, 84, 34, 82, 10]",303,1296,6,5
1297,"[1, 2, 3, 4, 5]","[23, 84, 29, 72, 61]",269,1297,6,5
1298,"[1, 2, 3, 4, 5]","[81, 61, 57, 33, 10]",242,1298,6,5
1299,"[1, 2, 3, 4, 5]","[97, 34, 59, 38, 25]",253,1299,6,5
1300,"[1, 2, 3, 4, 5]","[50, 51, 85, 68, 19]",273,1300,6,5
1301,"[1, 2, 3, 4, 5]","[100, 25, 71, 30, 30]",256,1301,6,6
1302,"[1, 2, 3, 4, 5]","[36, 72, 41, 67, 63]",279,1302,6,6
1303,"[1, 2, 3, 4, 5]","[60, 17, 46, 81, 15]",219,1303,6,6
1304,"[1, 2, 3, 4, 5]","[23, 41, 78, 42, 93]",277,1304,6,6
1305,"[1, 2, 3, 4, 5]","[51, 33, 30, 17, 61]",192,1305,6,6
1306,"[1, 2, 3, 4, 5]","[19, 37, 81, 38, 36]",211,1306,6,6
1307,"[1, 2, 3, 4, 5]","[51, 29, 34, 15, 91]",220,1307,6,6
1308,"[1, 2, 3, 4, 5]","[18, 37, 41, 33, 90]",219,1308,6,6
1309,"[1, 2, 3, 4, 5]","[20, 21, 50, 97, 39]",227,1309,6,6
1310,"[1, 2, 3, 4, 5]","[63, 99, 82, 29, 17]",290,1310,6,6
1311,"[1, 2, 3, 4, 5]","[26, 66, 25, 91, 74]",282,1311,6,7
1312,"[1, 2, 3, 4, 5]","[74, 43, 78, 26, 20]",241,1312,6,7
1313,"[1, 2, 3, 4, 5]","[15, 50, 88, 33, 37]",223,1313,6,7
1314,"[1, 2, 3, 4, 5]","[99, 14, 71, 63, 55]",302,1314,6,7
1315,"[1, 2, 3, 4, 5]","[36, 42, 53, 11, 53]",195,1315,6,7
1316,"[1, 2, 3, 4, 5]","[44, 41, 74, 32, 22]",213,1316,6,7
1317,"[1, 2, 3, 4, 5]","[56, 24, 93, 44, 89]",306,1317,6,7
1318,"[1, 2, 3, 4, 5]","[66, 62, 71, 75, 85]",359,1318,6,7
1319,"[1, 2, 3, 4, 5]","[37, 90, 11, 93, 100]",331,1319,6,7
1320,"[1, 2, 3, 4, 5]","[67, 44, 75, 89, 45]",320,1320,6,7
1321,"[1, 2, 3, 4, 5]","[23, 73, 10, 50, 91]",247,1321,6,8
1322,"[1, 2, 3, 4, 5]","[45, 86, 39, 65, 81]",316,1322,6,8
1323,"[1, 2, 3, 4, 5]","[63, 74, 92, 52, 35]",316,1323,6,8
1324,"[1, 2, 3, 4, 5]","[71, 85, 64, 69, 30]",319,1324,6,8
1325,"[1, 2, 3, 4, 5]","[72, 45, 69, 88, 59]",333,1325,6,8
1326,"[1, 2, 3, 4, 5]","[27, 38, 68, 47, 66]",246,1326,6,8
1327,"[1, 2, 3, 4, 5]","[67, 91, 75, 66, 22]",321,1327,6,8
1328,"[1, 2, 3, 4, 5]","[31, 23, 90, 43, 22]",209,1328,6,8
1329,"[1, 2, 3, 4, 5]","[77, 81, 78, 50, 77]",363,1329,6,8
1330,"[1, 2, 3, 4, 5]","[54, 79, 64, 39, 15]",251,1330,6,8
1331,"[1, 2, 3, 4, 5]","[55, 11, 46, 26, 38]",176,1331,6,9
1332,"[1, 2, 3, 4, 5]","[72, 45, 17, 94, 23]",251,1332,6,9
1333,"[1, 2, 3, 4, 5]","[90, 86, 42, 89, 74]",381,1333,6,9
1334,"[1, 2, 3, 4, 5]","[32, 90, 11, 62, 39]",234,1334,6,9
1335,"[1, 2, 3, 4, 5]","[56, 52, 48, 35, 31]",222,1335,6,9
1336,"[1, 2, 3, 4, 5]","[47, 11, 72, 81, 91]",302,1336,6,9
1337,"[1, 2, 3, 4, 5]","[100, 83, 58, 33, 98]",372,1337,6,9
1338,"[1, 2, 3, 4, 5]","[93, 18, 28, 10, 65]",214,1338,6,9
1339,"[1, 2, 3, 4, 5]","[24, 92, 17, 88, 64]",285,1339,6,9
1340,"[1, 2, 3, 4, 5]","[100, 17, 70, 40, 74]",301,1340,6,9
1341,"[1, 2, 3, 4, 5]","[10, 38, 53, 12, 30]",143,1341,6,10
1342,"[1, 2, 3, 4, 5]","[73, 58, 39, 52, 42]",264,1342,6,10
1343,"[1, 2, 3, 4, 5]","[43, 28, 64, 99, 63]",297,1343,6,10
1344,"[1, 2, 3, 4, 5]","[41, 30, 31, 12, 17]",131,1344,6,10
1345,"[1, 2, 3, 4, 5]","[95, 45, 46, 82, 56]",324,1345,6,10
1346,"[1, 2, 3, 4, 5]","[24, 33, 42, 43, 94]",236,1346,6,10
1347,"[1, 2, 3, 4, 5]","[70, 76, 15, 43, 60]",264,1347,6,10
1348,"[1, 2, 3, 4, 5]","[82, 46, 95, 89, 79]",391,1348,6,10
1349,"[1, 2, 3, 4, 5]","[37, 27, 66, 43, 27]",200,1349,6,10
1350,"[1, 2, 3, 4, 5]","[82, 24, 35, 30, 61]",232,1350,6,10
1351,"[1, 2, 3, 4, 5]","[21, 57, 89, 76, 73]",316,1351,6,11
1352,"[1, 2, 3, 4, 5]","[15, 73, 42, 28, 18]",176,1352,6,11
1353,"[1, 2, 3, 4, 5]","[74, 76, 55, 13, 51]",269,1353,6,11
1354,"[1, 2, 3, 4, 5]","[10, 58, 78, 42, 22]",210,1354,6,11
1355,"[1, 2, 3, 4, 5]","[45, 32, 46, 36, 18]",177,1355,6,11
1356,"[1, 2, 3, 4, 5]","[84, 36, 95, 46, 66]",327,1356,6,11
1357,"[1, 2, 3, 4, 5]","[72, 80, 12, 95, 20]",279,1357,6,11
1358,"[1, 2, 3, 4, 5]","[15, 21, 88, 25, 75]",224,1358,6,11
1359,"[1, 2, 3, 4, 5]","[12, 93, 77, 99, 27]",308,1359,6,11
1360,"[1, 2, 3, 4, 5]","[75, 23, 22, 63, 38]",221,1360,6,11
1361,"[1, 2, 3, 4, 5]","[38, 96, 38, 22, 49]",243,1361,6,12
1362,"[1, 2, 3, 4, 5]","[19, 83, 56, 51, 57]",266,1362,6,12
1363,"[1, 2, 3, 4, 5]","[69, 76, 41, 51, 95]",332,1363,6,12
1364,"[1, 2, 3, 4, 5]","[17, 65, 93, 33, 39]",247,1364,6,12
1365,"[1, 2, 3, 4, 5]","[96, 37, 71, 11, 89]",304,1365,6,12
1366,"[1, 2, 3, 4, 5]","[34, 89, 72, 56, 99]",350,1366,6,12
1367,"[1, 2, 3, 4, 5]","[24, 53, 30, 99, 83]",289,1367,6,12
1368,"[1, 2, 3, 4, 5]","[57, 89, 81, 20, 37]",284,1368,6,12
1369,"[1, 2, 3, 4, 5]","[42, 64, 79, 44, 96]",325,1369,6,12
1370,"[1, 2, 3, 4, 5]","[67, 52, 15, 15, 41]",190,1370,6,12
1371,"[1, 2, 3, 4, 5]","[89, 59, 31, 91, 89]",359,1371,6,13
1372,"[1, 2, 3, 4, 5]","[35, 24, 72, 34, 97]",262,1372,6,13
1373,"[1, 2, 3, 4, 5]","[62, 68, 75, 12, 99]",316,1373,6,13
1374,"[1, 2, 3, 4, 5]","[77, 17, 18, 81, 75]",268,1374,6,13
1375,"[1, 2, 3, 4, 5]","[22, 22, 63, 21, 20]",148,1375,6,13
1376,"[1, 2, 3, 4, 5]","[33, 21, 48, 38, 87]",227,1376,6,13
1377,"[1, 2, 3, 4, 5]","[43, 24, 85, 80, 61]",293,1377,6,13
1378,"[1, 2, 3, 4, 5]","[68, 58, 18, 62, 74]",280,1378,6,13
1379,"[1, 2, 3, 4, 5]","[79, 37, 23, 32, 65]",236,1379,6,13
1380,"[1, 2, 3, 4, 5]","[49, 62, 13, 60, 33]",217,1380,6,13
1381,"[1, 2, 3, 4, 5]","[33, 83, 77, 94, 65]",352,1381,6,14
1382,"[1, 2, 3, 4, 5]","[90, 62, 79, 47, 50]",328,1382,6,14
1383,"[1, 2, 3, 4, 5]","[63, 82, 86, 71, 20]",322,1383,6,14
1384,"[1, 2, 3, 4, 5]","[29, 73, 88, 98, 45]",333,1384,6,14
1385,"[1, 2, 3, 4, 5]","[93, 54, 40, 51, 44]",282,1385,6,14
1386,"[1, 2, 3, 4, 5]","[51, 56, 83, 88, 79]",357,1386,6,14
1387,"[1, 2, 3, 4, 5]","[28, 28, 41, 64, 62]",223,1387,6,14
1388,"[1, 2, 3, 4, 5]","[19, 73, 18, 46, 65]",221,1388,6,14
1389,"[1, 2, 3, 4, 5]","[19, 47, 13, 54, 64]",197,1389,6,14
1390,"[1, 2, 3, 4, 5]","[31, 70, 70, 52, 24]",247,1390,6,14
1391,"[1, 2, 3, 4, 5]","[93, 52, 61, 88, 51]",345,1391,6,15
1392,"[1, 2, 3, 4, 5]","[73, 41, 78, 76, 45]",313,1392,6,15
1393,"[1, 2, 3, 4, 5]","[31, 41, 33, 18, 12]",135,1393,6,15
1394,"[1, 2, 3, 4, 5]","[98, 36, 65, 28, 74]",301,1394,6,15
1395,"[1, 2, 3, 4, 5]","[20, 16, 57, 100, 75]",268,1395,6,15
1396,"[1, 2, 3, 4, 5]","[66, 70, 49, 12, 98]",295,1396,6,15
1397,"[1, 2, 3, 4, 5]","[98, 58, 100, 81, 29]",366,1397,6,15
1398,"[1, 2, 3, 4, 5]","[67, 42, 26, 98, 71]",304,1398,6,15
1399,"[1, 2, 3, 4, 5]","[23, 34, 81, 26, 82]",246,1399,6,15
1400,"[1, 2, 3, 4, 5]","[79, 94, 52, 99, 83]",407,1400,6,15
1401,"[1, 2, 3, 4, 5]","[45, 56, 70, 42, 18]",231,1401,6,16
1402,"[1, 2, 3, 4, 5]","[89, 94, 80, 31, 88]",382,1402,6,16
1403,"[1, 2, 3, 4, 5]","[86, 33, 22, 99, 57]",297,1403,6,16
1404,"[1, 2, 3, 4, 5]","[40, 44, 92, 48, 39]",263,1404,6,16
1405,"[1, 2, 3, 4, 5]","[78, 55, 58, 40, 26]",257,1405,6,16
1406,"[1, 2, 3, 4, 5]","[33, 64, 75, 55, 93]",320,1406,6,16
1407,"[1, 2, 3, 4, 5]","[93, 64, 93, 66, 27]",343,1407,6,16
1408,"[1, 2, 3, 4, 5]","[51, 100, 73, 62, 53]",339,1408,6,16
1409,"[1, 2, 3, 4, 5]","[65, 93, 52, 52, 89]",351,1409,6,16
1410,"[1, 2, 3, 4, 5]","[85, 26, 16, 72, 66]",265,1410,6,16
1411,"[1, 2, 3, 4, 5]","[93, 27, 58, 35, 45]",258,1411,6,17
1412,"[1, 2, 3, 4, 5]","[33, 50, 79, 52, 77]",291,1412,6,17
1413,"[1, 2, 3, 4, 5]","[30, 82, 93, 23, 91]",319,1413,6,17
1414,"[1, 2, 3, 4, 5]","[63, 15, 100, 92, 65]",335,1414,6,17
1415,"[1, 2, 3, 4, 5]","[62, 14, 59, 99, 82]",316,1415,6,17
1416,"[1, 2, 3, 4, 5]","[35, 26, 72, 22, 100]",255,1416,6,17
1417,"[1, 2, 3, 4, 5]","[20, 68, 81, 56, 43]",268,1417,6,17
1418,"[1, 2, 3, 4, 5]","[48, 12, 38, 61, 27]",186,1418,6,17
1419,"[1, 2, 3, 4, 5]","[94, 38, 52, 74, 19]",277,1419,6,17
1420,"[1, 2, 3, 4, 5]","[61, 81, 27, 84, 43]",296,1420,6,17
1421,"[1, 2, 3, 4, 5]","[43, 57, 83, 35, 39]",257,1421,6,18
1422,"[1, 2, 3, 4, 5]","[81, 64, 11, 18, 67]",241,1422,6,18
1423,"[1, 2, 3, 4, 5]","[36, 85, 85, 90, 61]",357,1423,6,18
1424,"[1, 2, 3, 4, 5]","[48, 44, 39, 54, 15]",200,1424,6,18
1425,"[1, 2, 3, 4, 5]","[20, 59, 97, 82, 97]",355,1425,6,18
1426,"[1, 2, 3, 4, 5]","[33, 59, 76, 41, 29]",238,1426,6,18
1427,"[1, 2, 3, 4, 5]","[23, 14, 38, 74, 92]",241,1427,6,18
1428,"[1, 2, 3, 4, 5]","[82, 98, 47, 92, 60]",379,1428,6,18
1429,"[1, 2, 3, 4, 5]","[20, 14, 49, 94, 18]",195,1429,6,18
1430,"[1, 2, 3, 4, 5]","[35, 86, 94, 49, 95]",359,1430,6,18
1431,"[1, 2, 3, 4, 5]","[34, 48, 67, 37, 62]",248,1431,6,19
1432,"[1, 2, 3, 4, 5]","[27, 88, 50, 59, 68]",292,1432,6,19
1433,"[1, 2, 3, 4, 5]","[14, 78, 76, 39, 80]",287,1433,6,19
1434,"[1, 2, 3, 4, 5]","[100, 100, 65, 81, 86]",432,1434,6,19
1435,"[1, 2, 3, 4, 5]","[100, 47, 69, 46, 84]",346,1435,6,19
1436,"[1, 2, 3, 4, 5]","[24, 96, 53, 83, 57]",313,1436,6,19
1437,"[1, 2, 3, 4, 5]","[45, 36, 14, 85, 89]",269,1437,6,19
1438,"[1, 2, 3, 4, 5]","[27, 45, 66, 82, 25]",245,1438,6,19
1439,"[1, 2, 3, 4, 5]","[82, 15, 55, 98, 21]",271,1439,6,19
1440,"[1, 2, 3, 4, 5]","[48, 38, 27, 14, 78]",205,1440,6,19
1441,"[1, 2, 3, 4, 5]","[69, 90, 37, 23, 57]",276,1441,6,20
1442,"[1, 2, 3, 4, 5]","[90, 70, 59, 64, 29]",312,1442,6,20
1443,"[1, 2, 3, 4, 5]","[81, 65, 67, 90, 38]",341,1443,6,20
1444,"[1, 2, 3, 4, 5]","[27, 73, 33, 42, 33]",208,1444,6,20
1445,"[1, 2, 3, 4, 5]","[25, 56, 98, 69, 18]",266,1445,6,20
1446,"[1, 2, 3, 4, 5]","[34, 21, 40, 71, 61]",227,1446,6,20
1447,"[1, 2, 3, 4, 5]","[17, 69, 52, 46, 51]",235,1447,6,20
1448,"[1, 2, 3, 4, 5]","[43, 67, 74, 100, 16]",300,1448,6,20
1449,"[1, 2, 3, 4, 5]","[54, 48, 84, 71, 44]",301,1449,6,20
1450,"[1, 2, 3, 4, 5]","[89, 13, 52, 18, 31]",203,1450,6,20
1451,"[1, 2, 3, 4, 5]","[94, 38, 94, 11, 89]",326,1451,6,21
1452,"[1, 2, 3, 4, 5]","[15, 74, 56, 80, 51]",276,1452,6,21
1453,"[1, 2, 3, 4, 5]","[64, 60, 89, 62, 90]",365,1453,6,21
1454,"[1, 2, 3, 4, 5]","[27, 48, 37, 95, 75]",282,1454,6,21
1455,"[1, 2, 3, 4, 5]","[82, 77, 57, 58, 89]",363,1455,6,21
1456,"[1, 2, 3, 4, 5]","[91, 89, 64, 18, 80]",342,1456,6,21
1457,"[1, 2, 3, 4, 5]","[55, 65, 67, 69, 32]",288,1457,6,21
1458,"[1, 2, 3, 4, 5]","[71, 38, 23, 77, 45]",254,1458,6,21
1459,"[1, 2, 3, 4, 5]","[35, 27, 93, 63, 54]",272,1459,6,21
1460,"[1, 2, 3, 4, 5]","[91, 59, 79, 47, 16]",292,1460,6,21
1461,"[1, 2, 3, 4, 5]","[45, 87, 53, 33, 50]",268,1461,6,22
1462,"[1, 2, 3, 4, 5]","[89, 10, 68, 97, 71]",335,1462,6,22
1463,"[1, 2, 3, 4, 5]","[17, 12, 86, 87, 44]",246,1463,6,22
1464,"[1, 2, 3, 4, 5]","[67, 56, 50, 22, 91]",286,1464,6,22
1465,"[1, 2, 3, 4, 5]","[30, 63, 48, 24, 71]",236,1465,6,22
1466,"[1, 2, 3, 4, 5]","[91, 13, 87, 26, 35]",252,1466,6,22
1467,"[1, 2, 3, 4, 5]","[99, 76, 96, 46, 21]",338,1467,6,22
1468,"[1, 2, 3, 4, 5]","[22, 24, 28, 79, 45]",198,1468,6,22
1469,"[1, 2, 3, 4, 5]","[76, 73, 18, 56, 75]",298,1469,6,22
1470,"[1, 2, 3, 4, 5]","[71, 74, 93, 76, 94]",408,1470,6,22
1471,"[1, 2, 3, 4, 5]","[53, 66, 70, 69, 97]",355,1471,6,23
1472,"[1, 2, 3, 4, 5]","[71, 14, 98, 89, 21]",293,1472,6,23
1473,"[1, 2, 3, 4, 5]","[77, 53, 77, 55, 80]",342,1473,6,23
1474,"[1, 2, 3, 4, 5]","[54, 74, 97, 45, 63]",333,1474,6,23
1475,"[1, 2, 3, 4, 5]","[40, 66, 37, 29, 94]",266,1475,6,23
1476,"[1, 2, 3, 4, 5]","[22, 95, 61, 48, 77]",303,1476,6,23
1477,"[1, 2, 3, 4, 5]","[86, 48, 11, 80, 39]",264,1477,6,23
1478,"[1, 2, 3, 4, 5]","[46, 69, 47, 44, 51]",257,1478,6,23
1479,"[1, 2, 3, 4, 5]","[46, 23, 45, 72, 72]",258,1479,6,23
1480,"[1, 2, 3, 4, 5]","[37, 81, 67, 62, 49]",296,1480,6,23
1481,"[1, 2, 3, 4, 5]","[73, 18, 24, 73, 68]",256,1481,6,24
1482,"[1, 2, 3, 4, 5]","[93, 41, 59, 25, 40]",258,1482,6,24
1483,"[1, 2, 3, 4, 5]","[79, 15, 52, 69, 64]",279,1483,6,24
1484,"[1, 2, 3, 4, 5]","[36, 69, 36, 20, 39]",200,1484,6,24
1485,"[1, 2, 3, 4, 5]","[42, 86, 15, 39, 73]",255,1485,6,24
1486,"[1, 2, 3, 4, 5]","[27, 62, 85, 71, 39]",284,1486,6,24
1487,"[1, 2, 3, 4, 5]","[23, 15, 34, 36, 59]",167,1487,6,24
1488,"[1, 2, 3, 4, 5]","[96, 85, 52, 83, 54]",370,1488,6,24
1489,"[1, 2, 3, 4, 5]","[71, 88, 66, 28, 34]",287,1489,6,24
1490,"[1, 2, 3, 4, 5]","[33, 97, 62, 29, 92]",313,1490,6,24
1491,"[1, 2, 3, 4, 5]","[44, 74, 70, 80, 66]",334,1491,6,25
1492,"[1, 2, 3, 4, 5]","[94, 58, 35, 15, 97]",299,1492,6,25
1493,"[1, 2, 3, 4, 5]","[10, 44, 84, 56, 74]",268,1493,6,25
1494,"[1, 2, 3, 4, 5]","[36, 13, 16, 15, 35]",115,1494,6,25
1495,"[1, 2, 3, 4, 5]","[46, 94, 25, 42, 81]",288,1495,6,25
1496,"[1, 2, 3, 4, 5]","[80, 53, 80, 47, 63]",323,1496,6,25
1497,"[1, 2, 3, 4, 5]","[39, 42, 52, 41, 10]",184,1497,6,25
1498,"[1, 2, 3, 4, 5]","[87, 96, 69, 29, 20]",301,1498,6,25
1499,"[1, 2, 3, 4, 5]","[39, 79, 28, 38, 26]",210,1499,6,25
1500,"[1, 2, 3, 4, 5]","[57, 60, 92, 65, 83]",357,1500,6,25
1501,"[1, 2, 3, 4, 5]","[66, 30, 85, 22, 95]",298,1501,7,1
1502,"[1, 2, 3, 4, 5]","[78, 22, 61, 39, 98]",298,1502,7,1
1503,"[1, 2, 3, 4, 5]","[36, 63, 78, 26, 69]",272,1503,7,1
1504,"[1, 2, 3, 4, 5]","[52, 83, 57, 28, 36]",256,1504,7,1
1505,"[1, 2, 3, 4, 5]","[23, 82, 89, 75, 45]",314,1505,7,1
1506,"[1, 2, 3, 4, 5]","[68, 26, 25, 25, 84]",228,1506,7,1
1507,"[1, 2, 3, 4, 5]","[37, 30, 54, 27, 55]",203,1507,7,1
1508,"[1, 2, 3, 4, 5]","[62, 30, 42, 34, 63]",231,1508,7,1
1509,"[1, 2, 3, 4, 5]","[14, 59, 59, 46, 27]",205,1509,7,1
1510,"[1, 2, 3, 4, 5]","[96, 49, 96, 89, 90]",420,1510,7,1
1511,"[1, 2, 3, 4, 5]","[46, 68, 52, 62, 74]",302,1511,7,2
1512,"[1, 2, 3, 4, 5]","[77, 64, 16, 46, 17]",220,1512,7,2
1513,"[1, 2, 3, 4, 5]","[27, 31, 33, 56, 87]",234,1513,7,2
1514,"[1, 2, 3, 4, 5]","[10, 41, 28, 100, 29]",208,1514,7,2
1515,"[1, 2, 3, 4, 5]","[12, 88, 39, 71, 26]",236,1515,7,2
1516,"[1, 2, 3, 4, 5]","[91, 30, 56, 98, 77]",352,1516,7,2
1517,"[1, 2, 3, 4, 5]","[94, 100, 32, 12, 55]",293,1517,7,2
1518,"[1, 2, 3, 4, 5]","[72, 98, 81, 43, 39]",333,1518,7,2
1519,"[1, 2, 3, 4, 5]","[61, 13, 73, 49, 100]",296,1519,7,2
1520,"[1, 2, 3, 4, 5]","[70, 63, 50, 73, 49]",305,1520,7,2
1521,"[1, 2, 3, 4, 5]","[17, 56, 43, 26, 71]",213,1521,7,3
1522,"[1, 2, 3, 4, 5]","[94, 48, 76, 12, 82]",312,1522,7,3
1523,"[1, 2, 3, 4, 5]","[35, 98, 17, 37, 47]",234,1523,7,3
1524,"[1, 2, 3, 4, 5]","[32, 32, 15, 23, 65]",167,1524,7,3
1525,"[1, 2, 3, 4, 5]","[83, 14, 77, 33, 36]",243,1525,7,3
1526,"[1, 2, 3, 4, 5]","[38, 98, 46, 33, 90]",305,1526,7,3
1527,"[1, 2, 3, 4, 5]","[18, 80, 94, 74, 86]",352,1527,7,3
1528,"[1, 2, 3, 4, 5]","[35, 73, 52, 75, 41]",276,1528,7,3
1529,"[1, 2, 3, 4, 5]","[26, 38, 24, 36, 66]",190,1529,7,3
1530,"[1, 2, 3, 4, 5]","[89, 57, 80, 93, 36]",355,1530,7,3
1531,"[1, 2, 3, 4, 5]","[92, 14, 19, 31, 82]",238,1531,7,4
1532,"[1, 2, 3, 4, 5]","[34, 63, 60, 35, 29]",221,1532,7,4
1533,"[1, 2, 3, 4, 5]","[28, 93, 23, 35, 30]",209,1533,7,4
1534,"[1, 2, 3, 4, 5]","[52, 99, 79, 60, 31]",321,1534,7,4
1535,"[1, 2, 3, 4, 5]","[32, 94, 28, 33, 51]",238,1535,7,4
1536,"[1, 2, 3, 4, 5]","[55, 62, 43, 73, 21]",254,1536,7,4
1537,"[1, 2, 3, 4, 5]","[42, 63, 37, 93, 55]",290,1537,7,4
1538,"[1, 2, 3, 4, 5]","[47, 86, 56, 23, 40]",252,1538,7,4
1539,"[1, 2, 3, 4, 5]","[42, 96, 90, 19, 79]",326,1539,7,4
1540,"[1, 2, 3, 4, 5]","[42, 45, 64, 51, 74]",276,1540,7,4
1541,"[1, 2, 3, 4, 5]","[72, 54, 95, 39, 46]",306,1541,7,5
1542,"[1, 2, 3, 4, 5]","[97, 15, 65, 12, 95]",284,1542,7,5
1543,"[1, 2, 3, 4, 5]","[82, 52, 64, 56, 37]",291,1543,7,5
1544,"[1, 2, 3, 4, 5]","[27, 98, 56, 56, 59]",296,1544,7,5
1545,"[1, 2, 3, 4, 5]","[26, 24, 81, 92, 76]",299,1545,7,5
1546,"[1, 2, 3, 4, 5]","[56, 42, 69, 59, 49]",275,1546,7,5
1547,"[1, 2, 3, 4, 5]","[94, 93, 52, 62, 80]",381,1547,7,5
1548,"[1, 2, 3, 4, 5]","[100, 78, 20, 96, 50]",344,1548,7,5
1549,"[1, 2, 3, 4, 5]","[62, 92, 24, 35, 34]",247,1549,7,5
1550,"[1, 2, 3, 4, 5]","[25, 53, 45, 63, 50]",236,1550,7,5
1551,"[1, 2, 3, 4, 5]","[52, 24, 42, 33, 80]",231,1551,7,6
1552,"[1, 2, 3, 4, 5]","[49, 97, 63, 60, 21]",290,1552,7,6
1553,"[1, 2, 3, 4, 5]","[78, 66, 10, 68, 68]",290,1553,7,6
1554,"[1, 2, 3, 4, 5]","[34, 33, 54, 99, 56]",276,1554,7,6
1555,"[1, 2, 3, 4, 5]","[35, 18, 76, 38, 63]",230,1555,7,6
1556,"[1, 2, 3, 4, 5]","[58, 43, 19, 93, 80]",293,1556,7,6
1557,"[1, 2, 3, 4, 5]","[55, 62, 23, 15, 20]",175,1557,7,6
1558,"[1, 2, 3, 4, 5]","[14, 31, 15, 91, 99]",250,1558,7,6
1559,"[1, 2, 3, 4, 5]","[21, 89, 34, 95, 47]",286,1559,7,6
1560,"[1, 2, 3, 4, 5]","[58, 71, 64, 71, 92]",356,1560,7,6
1561,"[1, 2, 3, 4, 5]","[55, 32, 44, 23, 95]",249,1561,7,7
1562,"[1, 2, 3, 4, 5]","[45, 99, 45, 15, 16]",220,1562,7,7
1563,"[1, 2, 3, 4, 5]","[79, 24, 57, 83, 78]",321,1563,7,7
1564,"[1, 2, 3, 4, 5]","[47, 72, 90, 61, 81]",351,1564,7,7
1565,"[1, 2, 3, 4, 5]","[37, 90, 23, 86, 78]",314,1565,7,7
1566,"[1, 2, 3, 4, 5]","[40, 84, 48, 31, 72]",275,1566,7,7
1567,"[1, 2, 3, 4, 5]","[100, 55, 30, 14, 21]",220,1567,7,7
1568,"[1, 2, 3, 4, 5]","[35, 11, 17, 45, 16]",124,1568,7,7
1569,"[1, 2, 3, 4, 5]","[57, 62, 62, 35, 33]",249,1569,7,7
1570,"[1, 2, 3, 4, 5]","[35, 30, 28, 22, 69]",184,1570,7,7
1571,"[1, 2, 3, 4, 5]","[63, 26, 41, 55, 75]",260,1571,7,8
1572,"[1, 2, 3, 4, 5]","[28, 71, 18, 89, 66]",272,1572,7,8
1573,"[1, 2, 3, 4, 5]","[35, 88, 49, 10, 19]",201,1573,7,8
1574,"[1, 2, 3, 4, 5]","[33, 77, 76, 60, 69]",315,1574,7,8
1575,"[1, 2, 3, 4, 5]","[29, 36, 83, 35, 15]",198,1575,7,8
1576,"[1, 2, 3, 4, 5]","[99, 19, 51, 43, 75]",287,1576,7,8
1577,"[1, 2, 3, 4, 5]","[34, 71, 37, 85, 78]",305,1577,7,8
1578,"[1, 2, 3, 4, 5]","[78, 62, 85, 62, 73]",360,1578,7,8
1579,"[1, 2, 3, 4, 5]","[87, 66, 68, 98, 76]",395,1579,7,8
1580,"[1, 2, 3, 4, 5]","[35, 14, 90, 28, 13]",180,1580,7,8
1581,"[1, 2, 3, 4, 5]","[66, 43, 26, 40, 12]",187,1581,7,9
1582,"[1, 2, 3, 4, 5]","[70, 85, 88, 56, 55]",354,1582,7,9
1583,"[1, 2, 3, 4, 5]","[92, 80, 97, 32, 89]",390,1583,7,9
1584,"[1, 2, 3, 4, 5]","[60, 23, 95, 17, 17]",212,1584,7,9
1585,"[1, 2, 3, 4, 5]","[33, 23, 93, 20, 23]",192,1585,7,9
1586,"[1, 2, 3, 4, 5]","[73, 70, 38, 71, 22]",274,1586,7,9
1587,"[1, 2, 3, 4, 5]","[37, 63, 86, 48, 18]",252,1587,7,9
1588,"[1, 2, 3, 4, 5]","[36, 29, 54, 12, 100]",231,1588,7,9
1589,"[1, 2, 3, 4, 5]","[72, 47, 79, 24, 42]",264,1589,7,9
1590,"[1, 2, 3, 4, 5]","[53, 10, 79, 72, 48]",262,1590,7,9
1591,"[1, 2, 3, 4, 5]","[64, 52, 17, 14, 14]",161,1591,7,10
1592,"[1, 2, 3, 4, 5]","[83, 57, 44, 46, 75]",305,1592,7,10
