id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
1283,"[1, 2, 3, 4, 5]","[51, 89, 10, 66, 56]",272,1283,6,10
1284,"[1, 2, 3, 4, 5]","[53, 45, 54, 41, 13]",206,1284,6,10
1285,"[1, 2, 3, 4, 5]","[97, 52, 46, 34, 49]",278,1285,6,10
1286,"[1, 2, 3, 4, 5]","[90, 18, 13, 14, 66]",201,1286,6,10
1287,"[1, 2, 3, 4, 5]","[10, 31, 73, 66, 85]",265,1287,6,10
1288,"[1, 2, 3, 4, 5]","[59, 14, 71, 91, 96]",331,1288,6,10
1289,"[1, 2, 3, 4, 5]","[44, 82, 50, 60, 32]",268,1289,6,10
1290,"[1, 2, 3, 4, 5]","[61, 23, 10, 29, 77]",200,1290,6,10
1291,"[1, 2, 3, 4, 5]","[58, 68, 38, 70, 66]",300,1291,6,11
1292,"[1, 2, 3, 4, 5]","[21, 96, 34, 47, 95]",293,1292,6,11
1293,"[1, 2, 3, 4, 5]","[73, 20, 57, 52, 57]",259,1293,6,11
1294,"[1, 2, 3, 4, 5]","[82, 27, 29, 82, 32]",252,1294,6,11
1295,"[1, 2, 3, 4, 5]","[71, 87, 67, 57, 30]",312,1295,6,11
1296,"[1, 2, 3, 4, 5]","[42, 41, 44, 60, 56]",243,1296,6,11
1297,"[1, 2, 3, 4, 5]","[18, 74, 74, 79, 68]",313,1297,6,11
1298,"[1, 2, 3, 4, 5]","[78, 78, 49, 58, 26]",289,1298,6,11
1299,"[1, 2, 3, 4, 5]","[80, 66, 66, 30, 26]",268,1299,6,11
1300,"[1, 2, 3, 4, 5]","[60, 11, 91, 45, 20]",227,1300,6,11
1301,"[1, 2, 3, 4, 5]","[88, 21, 83, 82, 86]",360,1301,6,12
1302,"[1, 2, 3, 4, 5]","[79, 64, 31, 53, 87]",314,1302,6,12
1303,"[1, 2, 3, 4, 5]","[58, 21, 87, 30, 69]",265,1303,6,12
1304,"[1, 2, 3, 4, 5]","[83, 78, 69, 73, 15]",318,1304,6,12
1305,"[1, 2, 3, 4, 5]","[78, 22, 13, 76, 57]",246,1305,6,12
1306,"[1, 2, 3, 4, 5]","[87, 50, 65, 67, 78]",347,1306,6,12
1307,"[1, 2, 3, 4, 5]","[14, 56, 47, 42, 38]",197,1307,6,12
1308,"[1, 2, 3, 4, 5]","[70, 87, 51, 20, 93]",321,1308,6,12
1309,"[1, 2, 3, 4, 5]","[22, 99, 73, 15, 44]",253,1309,6,12
1310,"[1, 2, 3, 4, 5]","[23, 97, 45, 88, 14]",267,1310,6,12
1311,"[1, 2, 3, 4, 5]","[47, 26, 16, 14, 14]",117,1311,6,13
1312,"[1, 2, 3, 4, 5]","[48, 17, 83, 15, 85]",248,1312,6,13
1313,"[1, 2, 3, 4, 5]","[80, 54, 78, 44, 31]",287,1313,6,13
1314,"[1, 2, 3, 4, 5]","[35, 48, 11, 87, 16]",197,1314,6,13
1315,"[1, 2, 3, 4, 5]","[94, 22, 52, 51, 68]",287,1315,6,13
1316,"[1, 2, 3, 4, 5]","[47, 47, 89, 80, 75]",338,1316,6,13
1317,"[1, 2, 3, 4, 5]","[45, 78, 29, 16, 37]",205,1317,6,13
1318,"[1, 2, 3, 4, 5]","[68, 65, 72, 80, 97]",382,1318,6,13
1319,"[1, 2, 3, 4, 5]","[91, 40, 73, 63, 41]",308,1319,6,13
1320,"[1, 2, 3, 4, 5]","[38, 89, 37, 84, 41]",289,1320,6,13
1321,"[1, 2, 3, 4, 5]","[64, 23, 62, 25, 92]",266,1321,6,14
1322,"[1, 2, 3, 4, 5]","[42, 61, 94, 62, 24]",283,1322,6,14
1323,"[1, 2, 3, 4, 5]","[75, 39, 99, 48, 70]",331,1323,6,14
1324,"[1, 2, 3, 4, 5]","[71, 30, 76, 37, 10]",224,1324,6,14
1325,"[1, 2, 3, 4, 5]","[22, 26, 35, 32, 51]",166,1325,6,14
1326,"[1, 2, 3, 4, 5]","[58, 87, 54, 81, 81]",361,1326,6,14
1327,"[1, 2, 3, 4, 5]","[64, 43, 65, 67, 67]",306,1327,6,14
1328,"[1, 2, 3, 4, 5]","[57, 97, 59, 12, 37]",262,1328,6,14
1329,"[1, 2, 3, 4, 5]","[97, 100, 35, 75, 33]",340,1329,6,14
1330,"[1, 2, 3, 4, 5]","[78, 54, 58, 39, 62]",291,1330,6,14
1331,"[1, 2, 3, 4, 5]","[27, 64, 92, 40, 48]",271,1331,6,15
1332,"[1, 2, 3, 4, 5]","[78, 27, 65, 69, 66]",305,1332,6,15
1333,"[1, 2, 3, 4, 5]","[13, 83, 70, 61, 17]",244,1333,6,15
1334,"[1, 2, 3, 4, 5]","[34, 59, 53, 36, 70]",252,1334,6,15
1335,"[1, 2, 3, 4, 5]","[86, 38, 94, 65, 72]",355,1335,6,15
1336,"[1, 2, 3, 4, 5]","[91, 33, 72, 55, 91]",342,1336,6,15
1337,"[1, 2, 3, 4, 5]","[30, 48, 81, 26, 98]",283,1337,6,15
1338,"[1, 2, 3, 4, 5]","[31, 75, 17, 86, 66]",275,1338,6,15
1339,"[1, 2, 3, 4, 5]","[60, 25, 35, 86, 50]",256,1339,6,15
1340,"[1, 2, 3, 4, 5]","[92, 43, 28, 39, 64]",266,1340,6,15
1341,"[1, 2, 3, 4, 5]","[17, 20, 99, 58, 13]",207,1341,6,16
1342,"[1, 2, 3, 4, 5]","[32, 49, 34, 55, 94]",264,1342,6,16
1343,"[1, 2, 3, 4, 5]","[82, 10, 99, 61, 71]",323,1343,6,16
1344,"[1, 2, 3, 4, 5]","[74, 33, 98, 53, 72]",330,1344,6,16
1345,"[1, 2, 3, 4, 5]","[88, 55, 37, 34, 59]",273,1345,6,16
1346,"[1, 2, 3, 4, 5]","[65, 75, 53, 81, 17]",291,1346,6,16
1347,"[1, 2, 3, 4, 5]","[28, 26, 45, 10, 25]",134,1347,6,16
1348,"[1, 2, 3, 4, 5]","[64, 51, 81, 63, 74]",333,1348,6,16
1349,"[1, 2, 3, 4, 5]","[25, 44, 41, 23, 30]",163,1349,6,16
1350,"[1, 2, 3, 4, 5]","[66, 100, 70, 58, 35]",329,1350,6,16
1351,"[1, 2, 3, 4, 5]","[93, 56, 89, 82, 59]",379,1351,6,17
1352,"[1, 2, 3, 4, 5]","[61, 89, 80, 56, 60]",346,1352,6,17
1353,"[1, 2, 3, 4, 5]","[84, 14, 99, 71, 36]",304,1353,6,17
1354,"[1, 2, 3, 4, 5]","[56, 73, 96, 92, 10]",327,1354,6,17
1355,"[1, 2, 3, 4, 5]","[69, 32, 96, 68, 100]",365,1355,6,17
1356,"[1, 2, 3, 4, 5]","[56, 67, 54, 21, 96]",294,1356,6,17
1357,"[1, 2, 3, 4, 5]","[57, 78, 54, 99, 36]",324,1357,6,17
1358,"[1, 2, 3, 4, 5]","[94, 63, 80, 56, 64]",357,1358,6,17
1359,"[1, 2, 3, 4, 5]","[30, 41, 53, 96, 64]",284,1359,6,17
1360,"[1, 2, 3, 4, 5]","[71, 35, 38, 85, 46]",275,1360,6,17
1361,"[1, 2, 3, 4, 5]","[95, 28, 96, 62, 66]",347,1361,6,18
1362,"[1, 2, 3, 4, 5]","[56, 25, 92, 64, 73]",310,1362,6,18
1363,"[1, 2, 3, 4, 5]","[76, 84, 63, 29, 59]",311,1363,6,18
1364,"[1, 2, 3, 4, 5]","[66, 21, 62, 99, 78]",326,1364,6,18
1365,"[1, 2, 3, 4, 5]","[98, 53, 52, 81, 32]",316,1365,6,18
1366,"[1, 2, 3, 4, 5]","[67, 44, 29, 23, 17]",180,1366,6,18
1367,"[1, 2, 3, 4, 5]","[88, 16, 64, 57, 51]",276,1367,6,18
1368,"[1, 2, 3, 4, 5]","[31, 44, 63, 12, 52]",202,1368,6,18
1369,"[1, 2, 3, 4, 5]","[97, 17, 87, 68, 89]",358,1369,6,18
1370,"[1, 2, 3, 4, 5]","[89, 12, 66, 99, 74]",340,1370,6,18
1371,"[1, 2, 3, 4, 5]","[48, 15, 99, 59, 82]",303,1371,6,19
1372,"[1, 2, 3, 4, 5]","[92, 36, 21, 94, 10]",253,1372,6,19
1373,"[1, 2, 3, 4, 5]","[33, 25, 47, 23, 47]",175,1373,6,19
1374,"[1, 2, 3, 4, 5]","[71, 79, 75, 33, 96]",354,1374,6,19
1375,"[1, 2, 3, 4, 5]","[59, 35, 26, 63, 39]",222,1375,6,19
1376,"[1, 2, 3, 4, 5]","[95, 55, 40, 46, 57]",293,1376,6,19
1377,"[1, 2, 3, 4, 5]","[53, 36, 77, 50, 35]",251,1377,6,19
1378,"[1, 2, 3, 4, 5]","[35, 84, 90, 77, 67]",353,1378,6,19
1379,"[1, 2, 3, 4, 5]","[65, 13, 90, 69, 76]",313,1379,6,19
1380,"[1, 2, 3, 4, 5]","[30, 18, 74, 34, 84]",240,1380,6,19
1381,"[1, 2, 3, 4, 5]","[21, 82, 49, 99, 28]",279,1381,6,20
1382,"[1, 2, 3, 4, 5]","[95, 97, 48, 35, 100]",375,1382,6,20
1383,"[1, 2, 3, 4, 5]","[49, 69, 68, 93, 70]",349,1383,6,20
1384,"[1, 2, 3, 4, 5]","[47, 94, 92, 81, 90]",404,1384,6,20
1385,"[1, 2, 3, 4, 5]","[46, 10, 29, 19, 21]",125,1385,6,20
1386,"[1, 2, 3, 4, 5]","[26, 28, 73, 69, 59]",255,1386,6,20
1387,"[1, 2, 3, 4, 5]","[83, 64, 87, 10, 33]",277,1387,6,20
1388,"[1, 2, 3, 4, 5]","[89, 59, 69, 72, 37]",326,1388,6,20
1389,"[1, 2, 3, 4, 5]","[22, 22, 20, 42, 98]",204,1389,6,20
1390,"[1, 2, 3, 4, 5]","[56, 32, 46, 11, 58]",203,1390,6,20
1391,"[1, 2, 3, 4, 5]","[42, 52, 38, 30, 67]",229,1391,6,21
1392,"[1, 2, 3, 4, 5]","[95, 44, 59, 47, 71]",316,1392,6,21
1393,"[1, 2, 3, 4, 5]","[70, 41, 92, 73, 80]",356,1393,6,21
1394,"[1, 2, 3, 4, 5]","[59, 86, 28, 86, 95]",354,1394,6,21
1395,"[1, 2, 3, 4, 5]","[57, 24, 70, 87, 79]",317,1395,6,21
1396,"[1, 2, 3, 4, 5]","[77, 90, 97, 95, 77]",436,1396,6,21
1397,"[1, 2, 3, 4, 5]","[89, 91, 16, 63, 97]",356,1397,6,21
1398,"[1, 2, 3, 4, 5]","[70, 95, 93, 13, 40]",311,1398,6,21
1399,"[1, 2, 3, 4, 5]","[100, 22, 74, 57, 46]",299,1399,6,21
1400,"[1, 2, 3, 4, 5]","[56, 29, 92, 42, 48]",267,1400,6,21
1401,"[1, 2, 3, 4, 5]","[58, 17, 17, 92, 52]",236,1401,6,22
1402,"[1, 2, 3, 4, 5]","[84, 17, 41, 45, 36]",223,1402,6,22
1403,"[1, 2, 3, 4, 5]","[16, 92, 74, 32, 17]",231,1403,6,22
1404,"[1, 2, 3, 4, 5]","[43, 52, 16, 32, 79]",222,1404,6,22
1405,"[1, 2, 3, 4, 5]","[18, 40, 35, 49, 35]",177,1405,6,22
1406,"[1, 2, 3, 4, 5]","[45, 55, 62, 10, 57]",229,1406,6,22
1407,"[1, 2, 3, 4, 5]","[43, 92, 86, 33, 37]",291,1407,6,22
1408,"[1, 2, 3, 4, 5]","[64, 84, 28, 30, 81]",287,1408,6,22
1409,"[1, 2, 3, 4, 5]","[22, 78, 89, 80, 77]",346,1409,6,22
1410,"[1, 2, 3, 4, 5]","[85, 13, 88, 24, 52]",262,1410,6,22
1411,"[1, 2, 3, 4, 5]","[25, 64, 91, 34, 84]",298,1411,6,23
1412,"[1, 2, 3, 4, 5]","[30, 93, 90, 84, 80]",377,1412,6,23
1413,"[1, 2, 3, 4, 5]","[48, 61, 28, 40, 20]",197,1413,6,23
1414,"[1, 2, 3, 4, 5]","[72, 92, 86, 36, 54]",340,1414,6,23
1415,"[1, 2, 3, 4, 5]","[68, 91, 57, 80, 90]",386,1415,6,23
1416,"[1, 2, 3, 4, 5]","[82, 84, 45, 95, 42]",348,1416,6,23
1417,"[1, 2, 3, 4, 5]","[23, 23, 32, 36, 57]",171,1417,6,23
1418,"[1, 2, 3, 4, 5]","[31, 25, 38, 31, 57]",182,1418,6,23
1419,"[1, 2, 3, 4, 5]","[92, 84, 88, 29, 20]",313,1419,6,23
1420,"[1, 2, 3, 4, 5]","[51, 41, 95, 90, 89]",366,1420,6,23
1421,"[1, 2, 3, 4, 5]","[88, 29, 92, 59, 23]",291,1421,6,24
1422,"[1, 2, 3, 4, 5]","[16, 43, 83, 25, 82]",249,1422,6,24
1423,"[1, 2, 3, 4, 5]","[15, 66, 90, 25, 82]",278,1423,6,24
1424,"[1, 2, 3, 4, 5]","[36, 99, 43, 15, 50]",243,1424,6,24
1425,"[1, 2, 3, 4, 5]","[12, 64, 36, 31, 15]",158,1425,6,24
1426,"[1, 2, 3, 4, 5]","[41, 16, 81, 66, 84]",288,1426,6,24
1427,"[1, 2, 3, 4, 5]","[53, 91, 14, 47, 71]",276,1427,6,24
1428,"[1, 2, 3, 4, 5]","[60, 58, 13, 20, 44]",195,1428,6,24
1429,"[1, 2, 3, 4, 5]","[94, 85, 23, 13, 64]",279,1429,6,24
1430,"[1, 2, 3, 4, 5]","[77, 90, 22, 90, 72]",351,1430,6,24
1431,"[1, 2, 3, 4, 5]","[58, 17, 89, 33, 93]",290,1431,6,25
1432,"[1, 2, 3, 4, 5]","[32, 13, 46, 42, 15]",148,1432,6,25
1433,"[1, 2, 3, 4, 5]","[69, 79, 69, 34, 37]",288,1433,6,25
1434,"[1, 2, 3, 4, 5]","[52, 64, 89, 22, 82]",309,1434,6,25
1435,"[1, 2, 3, 4, 5]","[10, 29, 51, 61, 48]",199,1435,6,25
1436,"[1, 2, 3, 4, 5]","[68, 24, 40, 49, 18]",199,1436,6,25
1437,"[1, 2, 3, 4, 5]","[77, 56, 15, 100, 100]",348,1437,6,25
1438,"[1, 2, 3, 4, 5]","[55, 10, 77, 83, 78]",303,1438,6,25
1439,"[1, 2, 3, 4, 5]","[36, 66, 68, 42, 56]",268,1439,6,25
1440,"[1, 2, 3, 4, 5]","[88, 52, 96, 43, 58]",337,1440,6,25
1441,"[1, 2, 3, 4, 5]","[97, 79, 22, 25, 58]",281,1441,7,1
1442,"[1, 2, 3, 4, 5]","[51, 91, 66, 20, 42]",270,1442,7,1
1443,"[1, 2, 3, 4, 5]","[95, 81, 45, 69, 49]",339,1443,7,1
1444,"[1, 2, 3, 4, 5]","[57, 85, 77, 54, 28]",301,1444,7,1
1445,"[1, 2, 3, 4, 5]","[11, 43, 51, 21, 38]",164,1445,7,1
1446,"[1, 2, 3, 4, 5]","[39, 22, 15, 39, 65]",180,1446,7,1
1447,"[1, 2, 3, 4, 5]","[97, 38, 25, 70, 52]",282,1447,7,1
1448,"[1, 2, 3, 4, 5]","[55, 68, 46, 90, 30]",289,1448,7,1
1449,"[1, 2, 3, 4, 5]","[21, 14, 30, 12, 19]",96,1449,7,1
1450,"[1, 2, 3, 4, 5]","[86, 33, 92, 32, 80]",323,1450,7,1
1451,"[1, 2, 3, 4, 5]","[95, 97, 53, 17, 75]",337,1451,7,2
1452,"[1, 2, 3, 4, 5]","[73, 71, 66, 63, 17]",290,1452,7,2
1453,"[1, 2, 3, 4, 5]","[94, 32, 73, 54, 50]",303,1453,7,2
1454,"[1, 2, 3, 4, 5]","[64, 47, 28, 38, 82]",259,1454,7,2
1455,"[1, 2, 3, 4, 5]","[15, 49, 91, 85, 45]",285,1455,7,2
1456,"[1, 2, 3, 4, 5]","[23, 93, 10, 14, 82]",222,1456,7,2
1457,"[1, 2, 3, 4, 5]","[65, 50, 52, 92, 90]",349,1457,7,2
1458,"[1, 2, 3, 4, 5]","[65, 55, 30, 35, 43]",228,1458,7,2
1459,"[1, 2, 3, 4, 5]","[30, 57, 42, 15, 57]",201,1459,7,2
1460,"[1, 2, 3, 4, 5]","[53, 39, 80, 52, 57]",281,1460,7,2
1461,"[1, 2, 3, 4, 5]","[32, 38, 48, 34, 23]",175,1461,7,3
1462,"[1, 2, 3, 4, 5]","[22, 61, 49, 13, 90]",235,1462,7,3
1463,"[1, 2, 3, 4, 5]","[71, 48, 99, 53, 50]",321,1463,7,3
1464,"[1, 2, 3, 4, 5]","[62, 70, 12, 45, 64]",253,1464,7,3
1465,"[1, 2, 3, 4, 5]","[18, 60, 42, 59, 73]",252,1465,7,3
1466,"[1, 2, 3, 4, 5]","[47, 51, 45, 67, 75]",285,1466,7,3
1467,"[1, 2, 3, 4, 5]","[44, 31, 23, 45, 23]",166,1467,7,3
1468,"[1, 2, 3, 4, 5]","[94, 35, 89, 33, 44]",295,1468,7,3
1469,"[1, 2, 3, 4, 5]","[35, 42, 81, 64, 21]",243,1469,7,3
1470,"[1, 2, 3, 4, 5]","[64, 96, 14, 94, 26]",294,1470,7,3
1471,"[1, 2, 3, 4, 5]","[95, 74, 40, 23, 68]",300,1471,7,4
1472,"[1, 2, 3, 4, 5]","[43, 79, 81, 74, 86]",363,1472,7,4
1473,"[1, 2, 3, 4, 5]","[82, 45, 97, 99, 75]",398,1473,7,4
1474,"[1, 2, 3, 4, 5]","[64, 99, 55, 50, 30]",298,1474,7,4
1475,"[1, 2, 3, 4, 5]","[41, 96, 38, 53, 96]",324,1475,7,4
1476,"[1, 2, 3, 4, 5]","[62, 80, 15, 27, 47]",231,1476,7,4
1477,"[1, 2, 3, 4, 5]","[43, 33, 43, 49, 93]",261,1477,7,4
1478,"[1, 2, 3, 4, 5]","[55, 93, 61, 96, 61]",366,1478,7,4
1479,"[1, 2, 3, 4, 5]","[18, 86, 81, 81, 90]",356,1479,7,4
1480,"[1, 2, 3, 4, 5]","[97, 90, 74, 19, 93]",373,1480,7,4
1481,"[1, 2, 3, 4, 5]","[61, 89, 92, 38, 56]",336,1481,7,5
1482,"[1, 2, 3, 4, 5]","[43, 35, 38, 38, 58]",212,1482,7,5
1483,"[1, 2, 3, 4, 5]","[97, 41, 33, 10, 39]",220,1483,7,5
1484,"[1, 2, 3, 4, 5]","[66, 69, 94, 75, 90]",394,1484,7,5
1485,"[1, 2, 3, 4, 5]","[16, 26, 37, 67, 14]",160,1485,7,5
1486,"[1, 2, 3, 4, 5]","[23, 68, 44, 32, 20]",187,1486,7,5
1487,"[1, 2, 3, 4, 5]","[63, 70, 79, 100, 82]",394,1487,7,5
1488,"[1, 2, 3, 4, 5]","[47, 49, 26, 69, 58]",249,1488,7,5
1489,"[1, 2, 3, 4, 5]","[23, 29, 56, 37, 20]",165,1489,7,5
1490,"[1, 2, 3, 4, 5]","[54, 67, 82, 29, 74]",306,1490,7,5
1491,"[1, 2, 3, 4, 5]","[54, 34, 72, 25, 32]",217,1491,7,6
1492,"[1, 2, 3, 4, 5]","[80, 14, 35, 21, 27]",177,1492,7,6
1493,"[1, 2, 3, 4, 5]","[41, 16, 70, 63, 23]",213,1493,7,6
1494,"[1, 2, 3, 4, 5]","[46, 82, 44, 73, 53]",298,1494,7,6
1495,"[1, 2, 3, 4, 5]","[66, 92, 12, 39, 15]",224,1495,7,6
1496,"[1, 2, 3, 4, 5]","[81, 58, 63, 10, 65]",277,1496,7,6
1497,"[1, 2, 3, 4, 5]","[70, 85, 85, 53, 54]",347,1497,7,6
1498,"[1, 2, 3, 4, 5]","[96, 37, 81, 26, 13]",253,1498,7,6
1499,"[1, 2, 3, 4, 5]","[17, 13, 81, 63, 10]",184,1499,7,6
1500,"[1, 2, 3, 4, 5]","[23, 44, 85, 37, 17]",206,1500,7,6
1501,"[1, 2, 3, 4, 5]","[86, 86, 44, 51, 59]",326,1501,7,7
1502,"[1, 2, 3, 4, 5]","[100, 41, 67, 69, 84]",361,1502,7,7
1503,"[1, 2, 3, 4, 5]","[94, 93, 97, 22, 73]",379,1503,7,7
1504,"[1, 2, 3, 4, 5]","[10, 49, 44, 63, 44]",210,1504,7,7
1505,"[1, 2, 3, 4, 5]","[11, 86, 51, 33, 94]",275,1505,7,7
1506,"[1, 2, 3, 4, 5]","[24, 63, 82, 30, 52]",251,1506,7,7
1507,"[1, 2, 3, 4, 5]","[64, 16, 98, 96, 91]",365,1507,7,7
1508,"[1, 2, 3, 4, 5]","[62, 11, 32, 27, 47]",179,1508,7,7
1509,"[1, 2, 3, 4, 5]","[44, 40, 56, 57, 14]",211,1509,7,7
1510,"[1, 2, 3, 4, 5]","[41, 60, 12, 72, 87]",272,1510,7,7
1511,"[1, 2, 3, 4, 5]","[65, 32, 99, 79, 87]",362,1511,7,9
1512,"[1, 2, 3, 4, 5]","[43, 96, 79, 27, 39]",284,1512,7,9
1513,"[1, 2, 3, 4, 5]","[11, 30, 44, 92, 42]",219,1513,7,9
1514,"[1, 2, 3, 4, 5]","[14, 53, 35, 81, 74]",257,1514,7,9
1515,"[1, 2, 3, 4, 5]","[61, 100, 84, 11, 43]",299,1515,7,9
1516,"[1, 2, 3, 4, 5]","[60, 45, 20, 75, 64]",264,1516,7,9
1517,"[1, 2, 3, 4, 5]","[74, 46, 50, 94, 34]",298,1517,7,9
1518,"[1, 2, 3, 4, 5]","[76, 52, 69, 75, 19]",291,1518,7,9
1519,"[1, 2, 3, 4, 5]","[25, 14, 57, 86, 62]",244,1519,7,9
1520,"[1, 2, 3, 4, 5]","[71, 51, 66, 81, 52]",321,1520,7,9
1521,"[1, 2, 3, 4, 5]","[97, 14, 58, 88, 93]",350,1521,7,10
1522,"[1, 2, 3, 4, 5]","[92, 83, 63, 44, 64]",346,1522,7,10
1523,"[1, 2, 3, 4, 5]","[32, 26, 18, 44, 71]",191,1523,7,10
1524,"[1, 2, 3, 4, 5]","[93, 67, 93, 72, 52]",377,1524,7,10
1525,"[1, 2, 3, 4, 5]","[43, 97, 56, 21, 61]",278,1525,7,10
1526,"[1, 2, 3, 4, 5]","[33, 63, 66, 51, 71]",284,1526,7,10
1527,"[1, 2, 3, 4, 5]","[35, 21, 42, 21, 49]",168,1527,7,10
1528,"[1, 2, 3, 4, 5]","[38, 90, 16, 17, 89]",250,1528,7,10
1529,"[1, 2, 3, 4, 5]","[35, 69, 11, 91, 59]",265,1529,7,10
1530,"[1, 2, 3, 4, 5]","[72, 20, 26, 65, 44]",227,1530,7,10
1531,"[1, 2, 3, 4, 5]","[58, 35, 74, 83, 63]",313,1531,7,11
1532,"[1, 2, 3, 4, 5]","[67, 86, 93, 64, 87]",397,1532,7,11
1533,"[1, 2, 3, 4, 5]","[62, 19, 77, 25, 34]",217,1533,7,11
1534,"[1, 2, 3, 4, 5]","[52, 93, 43, 94, 16]",298,1534,7,11
1535,"[1, 2, 3, 4, 5]","[45, 57, 80, 14, 24]",220,1535,7,11
1536,"[1, 2, 3, 4, 5]","[95, 17, 74, 95, 70]",351,1536,7,11
1537,"[1, 2, 3, 4, 5]","[90, 61, 24, 25, 20]",220,1537,7,11
1538,"[1, 2, 3, 4, 5]","[73, 77, 27, 75, 12]",264,1538,7,11
1539,"[1, 2, 3, 4, 5]","[35, 26, 21, 96, 86]",264,1539,7,11
1540,"[1, 2, 3, 4, 5]","[90, 35, 33, 98, 42]",298,1540,7,11
1541,"[1, 2, 3, 4, 5]","[46, 53, 60, 35, 94]",288,1541,7,12
1542,"[1, 2, 3, 4, 5]","[57, 24, 26, 56, 72]",235,1542,7,12
1543,"[1, 2, 3, 4, 5]","[12, 53, 38, 89, 76]",268,1543,7,12
1544,"[1, 2, 3, 4, 5]","[34, 77, 94, 96, 48]",349,1544,7,12
1545,"[1, 2, 3, 4, 5]","[42, 57, 14, 57, 87]",257,1545,7,12
1546,"[1, 2, 3, 4, 5]","[65, 78, 73, 63, 73]",352,1546,7,12
1547,"[1, 2, 3, 4, 5]","[16, 50, 89, 22, 17]",194,1547,7,12
1548,"[1, 2, 3, 4, 5]","[48, 13, 11, 31, 43]",146,1548,7,12
1549,"[1, 2, 3, 4, 5]","[47, 74, 71, 26, 41]",259,1549,7,12
1550,"[1, 2, 3, 4, 5]","[99, 26, 51, 99, 48]",323,1550,7,12
1551,"[1, 2, 3, 4, 5]","[43, 43, 57, 21, 82]",246,1551,7,13
1552,"[1, 2, 3, 4, 5]","[14, 93, 39, 96, 70]",312,1552,7,13
1553,"[1, 2, 3, 4, 5]","[88, 77, 50, 31, 76]",322,1553,7,13
1554,"[1, 2, 3, 4, 5]","[20, 12, 42, 56, 39]",169,1554,7,13
1555,"[1, 2, 3, 4, 5]","[38, 89, 29, 28, 67]",251,1555,7,13
1556,"[1, 2, 3, 4, 5]","[51, 87, 59, 82, 27]",306,1556,7,13
1557,"[1, 2, 3, 4, 5]","[72, 47, 92, 63, 21]",295,1557,7,13
1558,"[1, 2, 3, 4, 5]","[28, 77, 45, 76, 71]",297,1558,7,13
1559,"[1, 2, 3, 4, 5]","[39, 33, 99, 35, 12]",218,1559,7,13
1560,"[1, 2, 3, 4, 5]","[41, 29, 83, 10, 81]",244,1560,7,13
1561,"[1, 2, 3, 4, 5]","[51, 93, 92, 26, 67]",329,1561,7,14
1562,"[1, 2, 3, 4, 5]","[63, 74, 34, 97, 34]",302,1562,7,14
1563,"[1, 2, 3, 4, 5]","[12, 64, 25, 46, 34]",181,1563,7,14
1564,"[1, 2, 3, 4, 5]","[94, 21, 32, 88, 76]",311,1564,7,14
1565,"[1, 2, 3, 4, 5]","[14, 64, 31, 87, 49]",245,1565,7,14
1566,"[1, 2, 3, 4, 5]","[87, 88, 24, 15, 71]",285,1566,7,14
1567,"[1, 2, 3, 4, 5]","[60, 44, 42, 18, 99]",263,1567,7,14
1568,"[1, 2, 3, 4, 5]","[59, 53, 85, 34, 47]",278,1568,7,14
1569,"[1, 2, 3, 4, 5]","[28, 39, 36, 51, 39]",193,1569,7,14
1570,"[1, 2, 3, 4, 5]","[89, 99, 63, 76, 100]",427,1570,7,14
1571,"[1, 2, 3, 4, 5]","[34, 23, 53, 17, 11]",138,1571,7,15
1572,"[1, 2, 3, 4, 5]","[60, 40, 74, 88, 68]",330,1572,7,15
1573,"[1, 2, 3, 4, 5]","[20, 33, 52, 42, 45]",192,1573,7,15
1574,"[1, 2, 3, 4, 5]","[43, 93, 100, 50, 36]",322,1574,7,15
1575,"[1, 2, 3, 4, 5]","[91, 38, 89, 30, 78]",326,1575,7,15
1576,"[1, 2, 3, 4, 5]","[85, 98, 64, 83, 70]",400,1576,7,15
1577,"[1, 2, 3, 4, 5]","[71, 83, 43, 15, 43]",255,1577,7,15
1578,"[1, 2, 3, 4, 5]","[71, 65, 86, 30, 16]",268,1578,7,15
1579,"[1, 2, 3, 4, 5]","[60, 53, 54, 100, 47]",314,1579,7,15
1580,"[1, 2, 3, 4, 5]","[84, 87, 37, 67, 88]",363,1580,7,15
1581,"[1, 2, 3, 4, 5]","[94, 70, 65, 89, 53]",371,1581,7,16
1582,"[1, 2, 3, 4, 5]","[14, 44, 53, 27, 69]",207,1582,7,16
1583,"[1, 2, 3, 4, 5]","[52, 46, 20, 76, 50]",244,1583,7,16
1584,"[1, 2, 3, 4, 5]","[52, 27, 42, 14, 20]",155,1584,7,16
1585,"[1, 2, 3, 4, 5]","[33, 73, 37, 21, 15]",179,1585,7,16
1586,"[1, 2, 3, 4, 5]","[71, 67, 73, 14, 86]",311,1586,7,16
1587,"[1, 2, 3, 4, 5]","[91, 36, 91, 76, 64]",358,1587,7,16
1588,"[1, 2, 3, 4, 5]","[100, 95, 41, 87, 77]",400,1588,7,16
1589,"[1, 2, 3, 4, 5]","[90, 77, 81, 96, 45]",389,1589,7,16
1590,"[1, 2, 3, 4, 5]","[64, 54, 63, 97, 65]",343,1590,7,16
1591,"[1, 2, 3, 4, 5]","[77, 20, 37, 14, 23]",171,1591,7,17
1592,"[1, 2, 3, 4, 5]","[51, 37, 43, 92, 84]",307,1592,7,17
